Unit,Date,Production Potential,Gross Oil Production,Net Oil Production,Oil_Losses,Class,Oil_Salinity,BSW_Outlet,Produced Water,Discharged Water,Oil Content in Discharged Water,Total WI,Target WI,WI Losses,Produced Gas,Gas Injection,Target GI,Import Gas,Gas Export,HP Fuel Gas,LP Fuel Gas,HP Flare,LP Flare,Fuel Gas,Flare,Flare Commulative
Unit_1,6/13/2024,25474.2,25784.46,25766.41,0,Normal,55.5,0.07,8.62,0,0,8097.94,8420,322.06,5918559,3980439,3980439,0,1205726,719658,,,24011,719658,24011,
Unit_1,6/14/2024,25474.2,25780.84,25762.79,0,Normal,57,0.07,8.62,0,0,8447.40,8420,-27.4,5915091,3954659,3954659,0,1216132,732421,,,23148,732421,23148,
Unit_1,6/15/2024,25474.2,25769.32,25748.7,0,Normal,59.9,0.08,8.62,0,0,8453.80,8420,-33.8,5896062,3871141,3871141,0,1180382,732653,,,123135,732653,123135,
Unit_1,6/16/2024,25474.2,23101.7,23085.53,2388.67,HighLoss,54.6,0.07,7.29,0,0,8446.39,8420,-26.39,5422662,3548545,3548545,0,1158092,700389,,,26886,700389,26886,
Unit_1,6/17/2024,25474.2,26000.47,25979.67,0,Normal,52.4,0.08,8.68,0,0,5779.66,8420,2640.34,5894546,4572375,4572375,0,448541,692315,,,192535,692315,192535,
Unit_1,6/18/2024,25407.5,25963.21,25916.48,0,Normal,63.3,0.18,8.66,0,0,7898.24,8420,521.76,5904010,4663927,4663927,0,471783,720648,,,58886,720648,58886,
Unit_1,6/19/2024,25407.5,25767.13,25746.52,0,Normal,56.2,0.08,8.61,0,0,8519.48,8420,-99.48,5907495,4715891,4715891,0,434248,744865,,,23730,744865,23730,
Unit_1,6/20/2024,25407.5,26138.02,26098.81,0,Normal,56.2,0.15,8.72,0,0,7999.87,8420,420.13,5902720,5015448,5015448,0,0,713631,,,184843,713631,184843,
Unit_1,6/21/2024,25407.5,25770.86,25745.08,0,Normal,59.5,0.1,8.61,0,0,8486.51,8550,63.49,5930633,5165671,5165671,0,2,656278,,,119893,656278,119893,
Unit_1,6/22/2024,25407.5,25718.59,25690.3,0,Normal,65.3,0.11,8.59,0,0,8484.86,8550,65.14,5957937.07,5336157.84,5336157.84,0,0,593186.77,,,28592.46,593186.77,28592.46,
Unit_1,6/23/2024,25407.5,25783.59,25701.08,0,Normal,74.9,0.32,8.59,0,0,8484.06,8550,65.94,6051006.44,5280304.27,5280304.27,0,0,744865.8,,,24276.37,744865.8,24276.37,
Unit_1,6/24/2024,25407.5,25720,25668.56,0,Normal,157.2,0.2,8.58,0,0,8481.23,8550,68.77,5977177.74,5333702.8,5333702.8,0,0,619902.75,,,22012.19,619902.75,22012.19,
Unit_1,6/25/2024,25407.5,25722.81,25684.23,0,Normal,151.4,0.15,8.59,0,0,8485.63,8550,64.37,5932083,5348152,5348152,0,0,562914,,,32276,562914,32276,
Unit_1,6/26/2024,25407.5,20957.48,20942.81,4464.69,HighLoss,183,0.07,6.99,0,0,4863.16,8550,3686.84,4666770,3172697,3172697,0,0,408759,,,1095574,408759,1095574,
Unit_1,6/27/2024,25407.5,25567.2,25528.85,0,Normal,216,0.15,8.53,0,0,8564.37,8550,-14.37,6008211,5453066,5453066,0,0,541266,,,24939,541266,24939,
Unit_1,6/28/2024,25407.5,25531.97,25493.67,0,Normal,244,0.15,8.53,0,0,8516.73,8550,33.27,5997929,5422962,5422962,0,0,558653,,,27379,558653,27379,
Unit_1,6/29/2024,25407.5,25898.69,25849.48,0,Normal,251,0.19,8.64,0,0,8510.50,8550,39.5,5994240,5435118,5435118,0,0,544153,,,26050,544153,26050,
Unit_1,6/30/2024,25407.5,25535.14,25489.17,0,Normal,241,0.18,8.53,0,0,8504.75,8550,45.25,6002497,5438420,5438420,0,0,546589,,,28647,546589,28647,
Unit_1,7/1/2024,25407.5,25705.45,25664.32,0,Normal,246,0.16,8.58,0,0,8498.49,8550,51.51,5924209,5331830,5331830,0,0,555606,,,47931,555606,47931,
Unit_1,7/2/2024,25407.5,25695.71,25652.03,0,Normal,249,0.17,8.58,0,0,8501.20,8550,48.8,5939777,5339918,5339918,0,0,574087,,,36910,574087,36910,
Unit_1,7/3/2024,25407.5,25897,25852.97,0,Normal,232,0.17,35.34,0,0,8497.08,8550,52.92,5932617,5348312,5348312,0,0,559204,,,36229,559204,36229,
Unit_1,7/4/2024,25407.5,25812.55,25766.09,0,Normal,188.3,0.18,34.7,0,0,5115.81,8550,3434.19,5920220,5322301,5322301,0,0,544440,,,64584,544440,64584,
Unit_1,7/5/2024,25407.5,25673.06,25629.41,0,Normal,195,0.17,34.52,0,0,8339.37,8550,210.63,5897837.1,5140809,5140809,0,0,704077,,,64076,704077,64076,
Unit_1,7/6/2024,25407.5,25759.2,25712.83,0,Normal,184,0.18,34.63,0,0,8315.65,8550,234.35,5916239.32,5188407,5188407,0,0,714130,,,24847,714130,24847,
Unit_1,7/7/2024,25407.5,26063.95,26017.03,0,Normal,170.2,0.18,37.18,0,0,8314.11,8550,235.89,5869246,4390781,4390781,0,743256,721859,,,24495,721859,24495,
Unit_1,7/8/2024,25407.5,25660.66,25614.47,0,Normal,166.5,0.18,36.6,0,0,8322.19,8550,227.81,5806921,3485033,3485033,0,1582424,723767,,,26858,723767,26858,
Unit_1,7/9/2024,25407.5,25801.35,25752.32,0,Normal,172,0.19,36.79,0,0,8330.16,8550,219.84,5775548,3093929,3093929,0,1954553,712740,,,25544,712740,25544,
Unit_1,7/10/2024,25407.5,25853.75,25804.63,0,Normal,169,0.19,33.77,0,0,8326.23,8550,223.77,5858626,3926617,3926617,0,1201590,711694,,,29919,711694,29919,
Unit_1,7/11/2024,25407.5,25574.88,25528.84,0,Normal,164.9,0.18,33.41,0,0,8340.61,8550,209.39,5931224,4711861,4711861,0,486861,718127,,,25547,718127,25547,
Unit_1,7/12/2024,25407.5,25642.71,25596.56,0,Normal,165.5,0.18,38.89,0,0,8435.68,8550,114.32,5882117,4429406,4429406,0,710178,723073,,,30651,723073,30651,
Unit_1,7/13/2024,25407.5,25742.62,25696.28,0,Normal,171.1,0.18,39.04,0,0,8433.75,8550,116.25,5881293,4192232,4192232,0,933599,734506,,,32138,734506,32138,
Unit_1,7/14/2024,25407.5,25918.3,25874.24,0,Normal,170.3,0.17,41.44,0,0,7566.87,8550,983.13,5871859,3897170,3897170,0,1217310,703189,,,65384,703189,65384,
Unit_1,7/15/2024,25407.5,25619.94,25576.39,0,Normal,164.2,0.17,40.32,0,0,7836.97,8550,713.03,5847357,3399111,3399111,0,1722732,702888,,,33850,702888,33850,
Unit_1,7/16/2024,25322.8,25621.54,25576.7,0,Normal,166.6,0.17,40.13,0,0,8474.05,8550,75.95,5846477,3374439,3374439,0,1743405,709474,,,30364,709474,30364,
Unit_1,7/17/2024,25322.8,25625,25573.75,0,Normal,173.2,0.2,40.13,0,0,8468.83,8550,81.17,5882973,4037159,4037159,0,1075340,748433,,,33240,748433,33240,
Unit_1,7/18/2024,25322.8,25636.31,25579.91,0,Normal,170.3,0.22,40.13,0,0,8464.58,8450,-14.58,5933613,5038642,5038642,0,158478,722956,,,24753,722956,24753,
Unit_1,7/19/2024,25322.8,25622.31,25563.38,0,Normal,175.3,0.23,40.11,0,0,8474.09,8450,-24.09,5941530,5187534,5187534,0,0,739563,,,25654,739563,25654,
Unit_1,7/20/2024,25322.8,25480.49,25432.07,0,Normal,165.3,0.19,39.89,0,0,8481.84,8450,-31.84,5892754,4221851,4221851,0,781744,712755,,,187611,712755,187611,
Unit_1,7/21/2024,25322.8,25986.99,25924.62,0,Normal,166.1,0.24,40.68,0,0,8486.03,8450,-36.03,5992358.39,5302148,5302148,0,0,557663,,,86454,557663,86454,
Unit_1,7/22/2024,25322.8,25596.61,25542.86,0,Normal,165.4,0.21,40.08,0,0,8481.83,8450,-31.83,5929914,5179066,5179066,0,0,734052,,,28216,734052,28216,
Unit_1,7/23/2024,25322.8,25669.85,25587.71,0,Normal,121.4,0.32,40.14,0,0,8484.16,8450,-34.16,5928994,5114033,5114033,0,63814,733602,,,28983,733602,28983,
Unit_1,7/24/2024,25322.8,25672.18,25543.82,0,Normal,66,0.5,40.08,0,0,8487.69,8450,-37.69,5892672,4646201,4646201,0,513895,715012,,,28974,715012,28974,
Unit_1,7/25/2024,25322.8,25675.3,25546.92,0,Normal,67,0.5,40.08,0,0,8485.50,8450,-35.5,5841864,3622236,3622236,0,1470230,712583,,,48225,712583,48225,
Unit_1,7/26/2024,25322.8,25678.72,25552.9,0,Normal,80,0.49,40.1,342.33,0.8,8489.41,8450,-39.41,5891323,4505670,4505670,0,632506,739216,,,25284,739216,25284,
Unit_1,7/27/2024,25322.8,25653.61,25530.48,0,Normal,79,0.48,40.04,339.84,0.5,8511.24,8450,-61.24,5822899,3422409,3422409,0,1638814,747935,,,25083,747935,25083,
Unit_1,7/28/2024,25322.8,25643.4,25517.75,0,Normal,73,0.49,40.03,327.54,0.7,8506.32,8450,-56.32,5811471,3140433,3140433,0,1890076,765596,,,26712,765596,26712,
Unit_1,7/29/2024,25322.8,25608.62,25483.14,0,Normal,89,0.49,39.98,245.56,1.6,8508.37,8450,-58.37,5829358,3154943,3154943,0,1895904,765423,,,24440,765423,24440,
Unit_1,7/30/2024,25322.8,25582.71,25516.2,0,Normal,236,0.26,40.03,27.48,1.6,8519.70,8450,-69.7,5835273,3198430,3198430,0,1891726,720836,,,35690,720836,35690,
Unit_1,7/31/2024,25322.8,25860.05,25787.64,0,Normal,234,0.28,40.46,35.43,1.6,8502.20,8450,-52.2,5831691,3699721,3699721,0,1197125,714681,,,231559,714681,231559,
Unit_1,8/1/2024,25322.8,25810.85,25741.16,0,Normal,228.3,0.27,40.38,50.41,1.6,8491.16,8450,-41.16,5915374,4949593,4949593,0,200748,711080,,,65342,711080,65342,
Unit_1,8/2/2024,25322.8,25596.99,25522.76,0,Normal,248,0.29,40.03,53.77,1.6,8491.77,8450,-41.77,5938148.07,5201821,5201821,0,212.49,718109,,,29403,718109,29403,
Unit_1,8/3/2024,25322.8,25872.26,25802.4,0,Normal,244,0.27,40.48,85.13,1.6,8489.16,8450,-39.16,6000025,5198258,5198258,0,0,718885,,,94223,718885,94223,
Unit_1,8/4/2024,25322.8,25926.17,25848.39,0,Normal,210.5,0.3,40.55,94.61,32.1,8451.92,8450,-1.92,5914473,5119129,5119129,0,75710,669836,,,61155,669836,61155,
Unit_1,8/5/2024,25322.8,26255.99,26166.72,0,Normal,218.5,0.34,41.05,104.08,32.1,8456.11,8450,-6.11,5908153,5132845,5132845,0,0,741122,,,45526,741122,45526,
Unit_1,8/6/2024,25322.8,25703.16,25620.91,0,Normal,215.4,0.32,40.2,103.58,32.1,8460.71,8450,-10.71,5844872,4010383,4010383,0,1101474,719629,,,24720,719629,24720,
Unit_1,8/7/2024,25322.8,25555.91,25476.69,0,Normal,235,0.31,39.98,117.49,32.1,8461.17,8450,-11.17,5887673,4717846,4717846,0,378418,775464,,,27270,775464,27270,
Unit_1,8/8/2024,25322.8,25549.66,25473.01,0,Normal,230,0.3,39.96,103.41,32.1,8468.66,8450,-18.66,5887354,4725791,4725791,0,147643,784039,,,241161,784039,241161,
Unit_1,8/9/2024,25322.8,25355.4,25274.26,48.54,Normal,259,0.32,39.65,84.28,5,8467.87,8500,32.13,5869192,5045227,5045227,0,0,809129,,,26178,809129,26178,
Unit_1,8/10/2024,25322.8,25645.37,25555.61,0,Normal,241,0.35,40.1,131.93,5.3,8484.42,8500,15.58,5924623,5075250,5075250,0,0,804896,,,55907,804896,55907,
Unit_1,8/11/2024,25322.8,25632.06,25519.28,0,Normal,75.6,0.44,40.03,296.21,0.5,6700.12,8500,1799.88,5898288,4570045,4570045,0,519615,785933,,,34091,785933,34091,
Unit_1,8/12/2024,25322.8,25567.9,25465.63,0,Normal,233.3,0.4,39.96,0,1.8,8164.22,8500,335.78,5825612,3707535,3707535,0,1298046,720529,,,110917,720529,110917,
Unit_1,8/13/2024,25322.8,25674.24,25558.7,0,Normal,85.6,0.45,40.1,306.7,3.3,8485.00,8500,15,5852485,3935154,3935154,0,1184665,709239,,,34876,709239,34876,
Unit_1,8/14/2024,25322.8,25616.06,25500.78,0,Normal,60.1,0.45,40,704.98,2.2,8479.65,8500,20.35,5854957,4049370,4049370,0,951833,720097,,,145049,720097,145049,
Unit_1,8/15/2024,25322.8,25584.55,25464.3,0,Normal,62.1,0.47,39.95,767.24,5.8,7751.95,8500,748.05,5830116,3890669,3890669,0,947855,736809,,,266134,736809,266134,
Unit_1,8/16/2024,25322.8,25560.78,25438.09,0,Normal,56.8,0.48,39.9,719.68,4.2,6265.53,8500,2234.47,5861208,4690686,4690686,0,270925,582524,,,328410,582524,328410,
Unit_1,8/17/2024,25322.8,25599.56,25476.68808,0,Normal,58.9,0.48,39.86,709.22,4.2,8610.46,8500,-110.46,5845259,4794187,4794187,0,5,638759,,,423580,638759,423580,
Unit_1,8/18/2024,25322.8,25677.54,25561.99,0,Normal,56.4,0.45,39.86,519.82,5.7,5941.62,8500,2558.38,5735214,2799170,2799170,0,1809460,686599,,,451217,686599,451217,
Unit_1,8/19/2024,25322.8,25487.33,25367.54,0,Normal,63.5,0.47,39.8,279.43,3.4,7707.08,8500,792.92,5850404,4021111,4021111,0,996699,746291,,,97538,746291,97538,
Unit_1,8/20/2024,25322.8,26020.59,25898.29,0,Normal,66.2,0.47,39.85,576.56,4.6,8530.04,8500,-30.04,5787242,3155153,3155153,0,1899403,718915,,,24993,718915,24993,
Unit_1,8/21/2024,25322.8,25614.81,25494.42,0,Normal,52,0.47,39.84,530.78,5,8366.74,8500,133.26,5796784,3126134,3126134,0,1939016,716748,,,26122,716748,26122,
Unit_1,8/22/2024,25227.6,25767.5,25651.55,0,Normal,53,0.45,40.29,406.04,3.9,8475.04,8500,24.96,5795186,3126520,3126520,0,1943031,711879,,,24972,711879,24972,
Unit_1,8/23/2024,25227.6,25491.02,25371.21,0,Normal,55,0.47,39.87,502,2.7,8467.37,8500,32.63,5834174,3618139,3618139,0,1470175,731578,,,25482,731578,25482,
Unit_1,8/24/2024,25227.6,25519.05,25396.55,0,Normal,56,0.48,39.89,470.12,3.2,8475.28,8500,24.72,5929369,5140437,5140437,0,30049,743926,,,26170,743926,26170,
Unit_1,8/25/2024,25227.6,25610.21,25489.84,0,Normal,51,0.47,40.04,474.68,3,8476.36,8500,23.64,5877850,4298372,4298372,0,842747,720453,,,27569,720453,27569,
Unit_1,8/26/2024,25227.6,25515.1,25392.63,0,Normal,50,0.48,39.89,460.61,3.4,8470.51,8500,29.49,5891764,4625574,4625574,0,526113,723587,,,27788,723587,27788,
Unit_1,8/27/2024,25227.6,25535.34,25412.77,0,Normal,75,0.48,39.92,205.5,2.3,5684.03,8500,2815.97,5906602,4856641,4856641,0,267264,685835,,,108134,685835,108134,
Unit_1,8/28/2024,25227.6,25494.31,25371.93,0,Normal,74.2,0.48,39.87,352.19,1.9,8657.16,8500,-157.16,5891208,4209370,4209370,0,955132,709213,,,28744,709213,28744,
Unit_1,8/29/2024,25227.6,25731.99,25608.48,0,Normal,68.2,0.48,40.23,802.92,1.1,8626.51,8650,23.49,5934808,5168917,5168917,0,19240,727987,,,29925,727987,29925,
Unit_1,8/30/2024,25227.6,26366.82,26240.26,0,Normal,72.4,0.48,41.15,565.7,1.4,8622.47,8650,27.53,5888778,4200915,4200915,0,958719,715624,,,24769,715624,24769,
Unit_1,8/31/2024,25227.6,25845.3,25721.24,0,Normal,58.5,0.48,40.41,827.53,2.9,8630.99,8650,19.01,5864278,3691688,3691688,0,1421413,735499,,,26906,735499,26906,
Unit_1,9/1/2024,25227.6,25462.55,25342.87,0,Normal,55.4,0.47,39.81,1138.48,1,8639.55,8650,10.45,5866164,3823046,3823046,0,1288838,739445,,,26070,739445,26070,
Unit_1,9/2/2024,25227.6,25677.37,25554.11,0,Normal,58,0.48,40.14,1169.46,1,8633.83,8650,16.17,5907728,4720306,4720306,0,452954,720840,,,24851,720840,24851,
Unit_1,9/3/2024,25227.6,25464.6,25344.92,0,Normal,59.2,0.47,39.81,884.95,2,8632.49,8650,17.51,5856961,4844188,4844188,0,0,691978,,,332009,691978,332009,
Unit_1,9/4/2024,25227.6,25458.83,25336.63,0,Normal,57.6,0.48,39.8,1222.46,8.8,8631.66,8650,18.34,5929652,5198969,5198969,0,0,711072,,,30847,711072,30847,
Unit_1,9/5/2024,25227.6,25728.58,25605.08,0,Normal,62.3,0.48,40.23,1365.97,5.4,8627.36,8650,22.64,5938302,5205129,5205129,0,0,713340,,,31049,713340,31049,
Unit_1,9/6/2024,25224.2,25450.78,25328.62,0,Normal,68.2,0.48,39.79,1167.37,4.4,8631.12,8650,18.88,5941094,5198004,5198004,0,0,722047,,,32287,722047,32287,
Unit_1,9/7/2024,25224.2,25410.66,25288.69,0,Normal,59.7,0.48,39.73,763.68,4.9,8634.80,8650,15.2,5937782,5181228,5181228,0,0,737457,,,30323,737457,30323,
Unit_1,9/8/2024,25224.2,25394.35,25275,0,Normal,56.5,0.47,39.71,137.85,3.7,8639.86,8650,10.14,5954283,5224020,5224020,0,0,705761,,,35748,705761,35748,
Unit_1,9/9/2024,25224.2,25255.92,25142.27,81.93,Normal,151.1,0.45,39.5,0,3.7,8639.76,8650,10.24,6035479,5454801,5454801,0,0,541975,,,49941,541975,49941,
Unit_1,9/10/2024,25224.2,25294.99,25173.57,50.63,Normal,112.5,0.48,39.56,199.82,5.1,8644.44,8650,5.56,6042836,5489947,5489947,0,0,541026,,,23092,541026,23092,
Unit_1,9/11/2024,25224.2,25253.54,25139.9,84.3,Normal,60.5,0.45,39.49,262.64,2.9,8644.98,8650,5.02,6045966,5491805,5491805,0,0,542327,,,23064,542327,23064,
Unit_1,9/12/2024,25224.2,25451.77,25337.24,0,Normal,56.6,0.45,39.81,274.09,3.2,8647.75,8650,2.25,5999216,5048849,5048849,0,318070,593070,,,50454,593070,50454,
Unit_1,9/13/2024,25224.2,25410.8,25296.45,0,Normal,56.5,0.45,39.73,282.34,2.2,8379.92,8650,270.08,5898829,3592283,3592283,0,1532102,759932,,,25740,759932,25740,
Unit_1,9/14/2024,25224.2,25901.79,25782.64,0,Normal,60.5,0.46,40.51,256.21,3.2,8646.91,8650,3.09,5897496,3708026,3708026,0,1450632,726390,,,23653,726390,23653,
Unit_1,9/15/2024,25224.2,25511.71,25404.56,0,Normal,56.4,0.42,39.92,251.5,2.2,8650.90,8650,-0.9,5919885,3924062,3924062,0,1258103,723845,,,25095,723845,25095,
Unit_1,9/16/2024,25224.2,25362.56,25253.5,0,Normal,58.1,0.43,39.67,268.39,3.1,8643.09,8650,6.91,5934512,4389801,4389801,0,817138,713760,,,25056,713760,25056,
Unit_1,9/17/2024,25224.2,25760.07,25646.72,0,Normal,60.1,0.44,112.89,270.73,2.4,8644.18,8650,5.82,5955721,5034565,5034565,0,185763,720864,,,25781,720864,25781,
Unit_1,9/18/2024,25224.2,25393.39,25289.28,0,Normal,56,0.41,95.56,273.63,2.9,8643.47,8650,6.53,5960898,4432766,4432766,0,795500,718151,,,25727,718151,25727,
Unit_1,9/19/2024,24996.1,25307.33,25195.98,0,Normal,54,0.44,96.5,386.52,2.8,8630.08,8650,19.92,5962687,4368276,4368276,0,831372,746926,,,27346,746926,27346,
Unit_1,9/20/2024,24996.1,25427.09,25315.21,0,Normal,55,0.44,108.46,447.48,3.9,8648.51,8650,1.49,5946622,3779098,3779098,0,1428944,720192,,,29603,720192,29603,
Unit_1,9/21/2024,24996.1,25277.12,25176.01,0,Normal,58,0.4,101.72,200.59,2.5,8647.75,8650,2.25,5991876,4378183,4378183,0,862634,730790,,,31470,730790,31470,
Unit_1,9/22/2024,24996.1,25109.13,25008.69,0,Normal,53,0.4,99.69,162.84,1,8644.15,8650,5.85,5968629,4452444,4452444,0,760968,735105,,,31299,735105,31299,
Unit_1,9/23/2024,24996.1,25315.4,25216.67,0,Normal,90,0.39,96.37,156.19,1.3,8638.72,8650,11.28,5981118,3870178,3870178,0,1365058,729712,,,27364,729712,27364,
Unit_1,9/24/2024,24996.1,25288.91,25187.75,0,Normal,92,0.4,97.64,185.73,1.4,8647.44,8650,2.56,5962276,3300200,3300200,0,1908829,734911,,,29537,734911,29537,
Unit_1,9/25/2024,24996.1,25249.46,25148.46,0,Normal,88.9,0.4,100.21,303.6,1.4,8627.11,8650,22.89,5980177,3641538,3641538,0,1615964,708697,,,25164,708697,25164,
Unit_1,9/26/2024,24996.1,25279.38,25175.73,0,Normal,70.4,0.41,81.29,542.28,0.9,8623.89,8650,26.11,6006652,4006783,4006783,0,1272198,713356,,,25499,713356,25499,
Unit_1,9/27/2024,24996.1,22298.94,22207.52,2788.58,HighLoss,77.5,0.41,53.77,555.79,1.2,8618.67,8650,31.33,5127535,3125183,3125183,0,1262142,712293,,,39093,712293,39093,
Unit_1,9/28/2024,24996.1,25266.18,25162.59,0,Normal,69.8,0.41,79.22,1044.38,5.7,8625.69,8650,24.31,5999934,3758883,3758883,0,1486647,739113,,,26507,739113,26507,
Unit_1,9/29/2024,24996.1,25245.65,25144.67,0,Normal,68,0.4,82.55,2605.18,1.8,8636.78,8650,13.22,6037758,4253987,4253987,0,989374,763871,,,41739,763871,41739,
Unit_1,9/30/2024,24996.1,25252.22,25148.68,0,Normal,64.8,0.41,87.26,1702.66,1.2,8333.95,8650,316.05,6046947,4287149,4287149,0,969539,748514,,,52953,748514,52953,
Unit_1,10/1/2024,24996.1,25194.59,25096.33,0,Normal,67.6,0.39,75.58,657.24,1,8573.17,8650,76.83,6051209,4355595,4355595,0,956591,724587,,,25615,724587,25615,
Unit_1,10/2/2024,24996.1,25223.5,25125.12,0,Normal,69.5,0.39,87.45,238.85,1.4,8647.58,8650,2.42,6065880,4533313,4533313,0,788804,728334,,,26592,728334,26592,
Unit_1,10/3/2024,24996.1,25220.87,25122.51,0,Normal,67.9,0.39,86.09,159.24,1.6,8639.28,8650,10.72,6075191,4499127,4499127,0,817976,739722,,,29544,739722,29544,
Unit_1,10/4/2024,24996.1,25205.58,25107.28,0,Normal,75.2,0.39,78.15,206.51,1.4,8641.59,8650,8.41,6080292,4349658,4349658,0,979072,734765,,,28042,734765,28042,
Unit_1,10/5/2024,24996.1,25165.65,25062.47,0,Normal,72,0.41,74.64,256.49,1.8,8650.11,8650,-0.11,6052247,3893486,3893486,0,1373907,762453,,,33638,762453,33638,
Unit_1,10/6/2024,24996.1,16739.13,16667.15,8328.95,HighLoss,70.7,0.43,54.23,277.98,1.4,3124.66,8650,5525.34,4001208,2509508,2509508,0,572514,416221,,,513242,416221,513242,
Unit_1,10/7/2024,24996.1,25201.27,25100.47,0,Normal,76.9,0.4,76.56,126.42,1.4,8762.50,8650,-112.5,6085136,4744530,4744530,0,531626,759410,,,60773,759410,60773,
Unit_1,10/8/2024,24996.1,25170.05,25069.37,0,Normal,75.1,0.4,74.45,148.76,1.7,8690.50,8650,-40.5,6232007,4437993,4437993,0,985073,746736,,,73374,746736,73374,
Unit_1,10/9/2024,24996.1,25163.92,25053.2,0,Normal,63.5,0.44,89.79,178.2,1.5,8686.56,8650,-36.56,6075041,4097996,4097996,0,1180860,772261,,,35106,772261,35106,
Unit_1,10/10/2024,24996.1,25161.12,25050.41,0,Normal,58.9,0.44,93.16,662.41,2,8686.22,8650,-36.22,6113216,4529242,4529242,0,836441,718823,,,39927,718823,39927,
Unit_1,10/11/2024,24996.1,25141.82,25043.77,0,Normal,56.8,0.39,93.97,1184.11,1.9,8674.21,8650,-24.21,6175124,5403148,5403148,0,10076,734953,,,38120,734953,38120,
Unit_1,10/12/2024,24996.1,25144.58,25049.03,0,Normal,58.6,0.38,92.64,284.67,1.5,8621.55,8650,28.45,6095982.41,5352551.41,5352551.41,0,0,721710,,,32870,721710,32870,
Unit_1,10/13/2024,24996.1,25076.12,24980.83,15.27,Normal,59.6,0.38,92.39,186.38,1.7,8613.15,8650,36.85,6125146,4657428,4657428,0,696344,718977,,,63571,718977,63571,
Unit_1,10/14/2024,24996.1,25124.42,25028.95,0,Normal,60.2,0.38,91.91,211.46,1.7,8615.90,8650,34.1,6049877,3488986,3488986,0,1810109,721977,,,40052,721977,40052,
Unit_1,10/15/2024,24996.1,25134.31,25033.77,0,Normal,55.6,0.4,89.89,222.39,1.5,8613.69,8650,36.31,6114504,4159650,4159650,0,1197446,723689,,,44961,723689,44961,
Unit_1,10/16/2024,24996.1,25129.57,25029.06,0,Normal,77,0.4,89.88,222.39,1.5,8597.83,8650,52.17,6070692,3736329,3736329,0,1465109,704136,,,176289,704136,176289,
Unit_1,10/17/2024,24996.1,24925.47,24828.26,167.84,Normal,79,0.39,89.16,154.22,1.1,8591.22,8650,58.78,6004485,3598226,3598226,0,1111746,687806,,,617840,687806,617840,
Unit_1,10/18/2024,24996.1,25074.84,24979.55,16.55,Normal,72,0.38,92.56,133.47,1.6,8594.37,8650,55.63,6095209,4220537,4220537,0,1081959,684709,,,119194,684709,119194,
Unit_1,10/19/2024,24996.1,25085.45,24992.63,3.47,Normal,75,0.37,93.97,181.73,1.4,8595.42,8650,54.58,6092195,4260258,4260258,0,988841,709240,,,145111,709240,145111,
Unit_1,10/20/2024,24996.1,25128.42,25027.9,0,Normal,72,0.4,94.1,101.8,14.2,8588.01,8650,61.99,6055665,3402474,3402474,0,1906591,712719,,,45139,712719,45139,
Unit_1,10/21/2024,24996.1,25099.51,24996.6,0,Normal,70,0.41,93.76,133.78,14.2,8612.45,8650,37.55,6111350,4545024,4545024,0,703567,684142,,,189859,684142,189859,
Unit_1,10/22/2024,24996.1,25095.95,24993.05,3.05,Normal,52,0.41,91.05,205.91,2.5,8653.77,8650,-3.77,6140089,4671781,4671781,0,731202,718965,,,29369,718965,29369,
Unit_1,10/23/2024,24996.1,25051.63,24951.42,44.68,Normal,59.6,0.4,95.15,215.37,2.8,8658.92,8650,-8.92,6063236,3389333,3389333,0,1937905,720943,,,26248,720943,26248,
Unit_1,10/24/2024,24996.1,25051.55,24943.83,52.27,Normal,92.7,0.43,81.66,92.75,1.8,8668.35,8650,-18.35,6047791,3299897,3299897,0,1981387,692174,,,85527,692174,85527,
Unit_1,10/25/2024,24996.1,25000.97,24903.47,92.63,Normal,60.8,0.39,89.48,218.93,1.6,8670.00,8650,-20,6051492,3383449,3383449,0,1957665,697349,,,24175,697349,24175,
Unit_1,10/26/2024,24996.1,25059.91,24954.66,41.44,Normal,62.6,0.42,86.3,214.62,1.9,8657.80,8650,-7.8,6092755,3824065,3824065,0,1444049,670606,,,165218,670606,165218,
Unit_1,10/27/2024,24996.1,25065.15,24964.89,31.21,Normal,115.2,0.4,84.98,94.26,1.6,8662.03,8650,-12.03,6078241,3562002,3562002,0,1765452,721682,,,40370,721682,40370,
Unit_1,10/28/2024,24996.1,25031.66,24931.53,64.57,Normal,66.5,0.4,101.26,443.15,4.2,6662.00,8650,1988,6159456,4798686,4798686,0,620540,707317,,,44167,707317,44167,
Unit_1,10/29/2024,24996.1,25056.66,24956.43,39.67,Normal,75.1,0.4,78.91,705.62,1.4,8618.27,8650,31.73,6175169,4869982,4869982,0,549130,730047,,,37260,730047,37260,
Unit_1,10/30/2024,24996.1,24981.94,24884.51,111.59,Normal,69.6,0.39,88.59,380.25,1.9,8617.33,8650,32.67,6108293,3863079,3863079,0,1497507,721070,,,37886,721070,37886,
Unit_1,10/31/2024,24996.1,24959.88,24860.04,136.06,Normal,70.5,0.4,83.13,235.64,2.1,8645.17,8650,4.83,6185631,4965519,4965519,0,413458,731349,,,86536,731349,86536,
Unit_1,11/1/2024,24996.10228,25015.59,24913.03007,83.07221,Normal,74.9,0.41,75.81,280.02,3,8023.28,8650,626.72,6108575,3496483,3496483,0,1882358,703465,,,37510,703465,37510,
